filepath,result,fluent
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/1/HeStutters_1_237.wav,when I would try to speak,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_1_237.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/1/HeStutters_1_239.wav, Im mom and she came in,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_1_239.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/1/HeStutters_1_241.wav, I didnt,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_1_241.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/1/HeStutters_1_242.wav, I,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_1_242.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/1/HeStutters_1_244.wav,couldnt even with it,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_1_244.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/1/HeStutters_1_245.wav, wow,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_1_245.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/1/HeStutters_1_246.wav, did my mom the under,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_1_246.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/1/HeStutters_1_247.wav, Laughing at a kid who stutters,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_1_247.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/1/HeStutters_1_248.wav, pretty much a,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_1_248.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/1/HeStutters_1_249.wav, know where I would have,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_1_249.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/1/HeStutters_1_254.wav,hope for,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_1_254.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/1/HeStutters_1_256.wav, I think that thats always going to,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_1_256.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/1/HeStutters_1_258.wav, be there and I used to,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_1_258.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/1/HeStutters_1_261.wav, Im at the point where you,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_1_261.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/1/HeStutters_1_264.wav,helpful,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_1_264.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/1/HeStutters_1_265.wav,thats not cool man youre not,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_1_265.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/1/HeStutters_1_267.wav,timmials,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_1_267.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_0.wav,this can be found directly,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_0.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_2.wav,when he was,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_2.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_5.wav,and,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_5.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_8.wav, and you know this was,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_8.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_14.wav,not predisposed to,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_14.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_15.wav,stutter so you know they,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_15.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_17.wav,winds down,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_17.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_18.wav,I had a long career with stuttering,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_18.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_19.wav,what would you,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_19.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_20.wav,well I used to a worker,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_20.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_21.wav, has been one of,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_21.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_22.wav,on this stuttering journey,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_22.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_30.wav, you know getting over,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_30.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_31.wav,do you still have shame today,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_31.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_35.wav, young,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_35.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_36.wav,people that might listen to this,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_36.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_38.wav,stuttering Journey cuz it,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_38.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_43.wav,that said,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_43.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_50.wav,brothers manager,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_50.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_52.wav,well,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_52.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_54.wav,working with people,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_54.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_55.wav, where and then,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_55.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_57.wav, make room for the daughter,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_57.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_58.wav,stuttering and its also,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_58.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_60.wav,so that was my first,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_60.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_63.wav,with individuals with,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_63.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_66.wav,and,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_66.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_69.wav,get my place,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_69.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_71.wav,sitter stuttering to be a,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_71.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_72.wav,disability,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_72.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_75.wav,ation,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_75.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_77.wav,free download on,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_77.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_78.wav, and itunes today I have,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_78.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_79.wav,person with their,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_79.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_80.wav, patient but,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_80.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_85.wav,disable you,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_85.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_88.wav,cuz youre communicating great,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_88.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_89.wav,effective communicator,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_89.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_93.wav,but even now,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_93.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_94.wav,and you know,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_94.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_96.wav,going good,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_96.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_97.wav, to Frank a Frank hows it,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_97.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_99.wav,was it like when you were,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_99.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_100.wav,working how did the client,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_100.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_104.wav, I,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_104.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_106.wav, a few,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_106.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_111.wav,supervisory staff,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_111.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_112.wav,um,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_112.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_118.wav,and do you think that,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_118.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_121.wav,yes,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_121.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_127.wav, yes,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_127.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_128.wav, I,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_128.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_130.wav, I was involved with the,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_130.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_134.wav,what you do to keep yourself,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_134.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_135.wav, busy well,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_135.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_138.wav,and did they have any,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_138.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_139.wav,her reince with,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_139.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_141.wav, never got the sense that they,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_141.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_145.wav,my stuttering,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_145.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_150.wav,shaping but,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_150.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_155.wav,well my name,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_155.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_157.wav,the client feel like they fell,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_157.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_159.wav, gave you even though,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_159.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_161.wav, are you,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_161.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_166.wav,help you with,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_166.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_168.wav,I think they make the blind,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_168.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_170.wav,are you basically okay these days,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_170.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_174.wav,stuttering in general,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_174.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_177.wav, bye,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_177.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_179.wav, sometimes,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_179.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_180.wav,my speech even you know speaking,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_180.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_181.wav,what exactly do you mean by bad,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_181.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_182.wav,bad times is it just the,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_182.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_188.wav,language,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_188.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_189.wav, is,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_189.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_191.wav,and youre speaking English,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_191.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_193.wav, I,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_193.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_194.wav,and,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_194.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_199.wav, I think,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_199.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_206.wav,repetitions and Pearl,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_206.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_207.wav, wife is,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_207.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_208.wav,you know shes very,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_208.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_211.wav,well so,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_211.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/2/HeStutters_2_215.wav,busy guy what,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_2_215.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/3/HeStutters_3_2.wav, and you know,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_3_2.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/3/HeStutters_3_4.wav, well Im sure that youll get,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_3_4.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/3/HeStutters_3_7.wav,you know you just do it to Paul,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_3_7.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/3/HeStutters_3_11.wav,duttering,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_3_11.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/3/HeStutters_3_16.wav,feelings that came along with,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_3_16.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/3/HeStutters_3_25.wav, they know that my speech is suckling,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_3_25.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/3/HeStutters_3_28.wav,confident and poised,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_3_28.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/3/HeStutters_3_29.wav,I decided to,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_3_29.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/3/HeStutters_3_38.wav,stutter I was just,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_3_38.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/4/HeStutters_4_2.wav,well this has been a,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_4_2.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/4/HeStutters_4_3.wav,that we werent sure where it,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_4_3.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/4/HeStutters_4_5.wav,an emotional affect,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_4_5.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/4/HeStutters_4_7.wav,will you know things like that,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_4_7.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/4/HeStutters_4_8.wav, the,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_4_8.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/4/HeStutters_4_9.wav, them you know,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_4_9.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/4/HeStutters_4_10.wav,me that I have to be,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_4_10.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/4/HeStutters_4_11.wav,I have to be more open about it basically,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_4_11.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/4/HeStutters_4_12.wav,encouraging you to,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_4_12.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/4/HeStutters_4_13.wav,advertiser stuttering,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_4_13.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/4/HeStutters_4_14.wav, I was working there for,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_4_14.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/4/HeStutters_4_15.wav,get struck by lightning or anything,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_4_15.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/4/HeStutters_4_16.wav, see am I case,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_4_16.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/4/HeStutters_4_17.wav, I was,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_4_17.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/4/HeStutters_4_18.wav,you know,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_4_18.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/4/HeStutters_4_19.wav,listen to or,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_4_19.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/4/HeStutters_4_20.wav,other peoples opinions might,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_4_20.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/4/HeStutters_4_21.wav,differ so it sounds like,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_4_21.wav
